num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :,layers :,types :,cu-o_a :,cid :,cu-o_p :
21,Y1.0Ba1.5Ca0.5Cu3.0O7.0,Y123,82.0,3.762,3.894,11.697,SSC0721203,"G. J. BALDHA, H. H. JOSHI, K. V. RAO, R. G. KULKARNI, S. M. JOSHI, V. SKUMRYEV,",MAGNETIC PROPERTIES OF YBA1.5CA0.5CU3-O7-Z SUPERCONDUCTOR,SOLID STATE COMMUN.72(1989)1203,1989.0,3.762,Two,RE,2.2590390497626878,,1.881
37,La1.9Sr0.1Cu1.0O4.0,T,30.0,3.786,,13.220999999999998,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.786,One,RE,2.4072439211338015,,1.893
38,La1.775Sr0.225Cu1.0O4.0,T,35.5,3.771,,13.254,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.771,One,RE,2.4190444252484222,,1.8855
39,La1.75Sr0.25Cu1.0O4.0,T,23.3,3.774,,13.267,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.774,One,RE,2.4216083011567995,,1.887
40,La1.7Sr0.3Cu1.0O4.0,T,18.2,3.774,,13.246,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.774,One,RE,2.416332611801834,,1.887
41,La1.65Sr0.35Cu1.0O4.0,T,18.3,3.771,,13.258,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.771,One,RE,2.420049318458892,,1.8855
42,La1.6Sr0.4Cu1.0O4.0,T,18.3,3.769,,13.257,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.769,One,RE,2.4202661131733736,,1.8845
43,La1.825Sr0.175Cu1.0O4.0,T,37.5,3.778,,13.243,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.778,One,RE,2.4146429058597825,,1.889
93,La1.85Sr0.15Cu1.0O4.0,T,35.5,3.782,,13.229000000000001,CL19870547,"S.Kanbe, K.Kishio, K.Kitazawa, K.Fueki, H.Takagi, S.Tanaka,",Superconductivity and lattice parameters in (La1-xSrx)2CuO4-d solid solution system,"Chem.Lett., No.3 (1987)547-550",1987.0,3.782,One,RE,2.4101897435889406,,1.891
122,Y1.0Ba2.0Cu2.97Fe0.03O7.0,Y123,82.0,3.822,3.891,11.67,PRB0363923,"I.FELNER, I.NOWIK, Y.YESHURUN,",EFFECTS OF SUBSTITUTION OF O BY S AND CU BY FE ON SUPERCONDUCTIVITY IN Y(1)BA(2)CU(3)O(7),"PHYS.REV.B,36(1987)3923",1987.0,3.822,Two,RE,2.2845258523588825,,1.911
125,Y1.0Ba2.0Cu3.0O7.0,Y123,90.0,3.822,3.891,11.67,PRB0363923,"I.FELNER, I.NOWIK, Y.YESHURUN,",EFFECTS OF SUBSTITUTION OF O BY S AND CU BY FE ON SUPERCONDUCTIVITY IN Y(1)BA(2)CU(3)O(7),"PHYS.REV.B,36(1987)3923",1987.0,3.822,Two,RE,2.2845258523588825,,1.911
126,Y1.0Ba2.0Cu3.0S1.0O6.0,Y123,90.0,3.855,3.9189999999999996,11.75,PRB0363923,"I.FELNER, I.NOWIK, Y.YESHURUN,",EFFECTS OF SUBSTITUTION OF O BY S AND CU BY FE ON SUPERCONDUCTIVITY IN Y(1)BA(2)CU(3)O(7),"PHYS.REV.B,36(1987)3923",1987.0,3.855,Two,RE,2.3754173917361374,,1.9275
128,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,3.821,3.885,11.675999999999998,PRB0363920,"B. Domenges, B. Raveau, C. Michel, G. Heger, J. Provost, M. Hervieu,",Twins and oriented domains in the orthorhombic superconductor YBa2Cu3O7+-e,"Phys.Rev.B.,36(1987)3920",1987.0,3.821,Two,RE,2.2885992228545557,,1.9105
142,Y1.0Ba2.0Cu3.0O7.0,Y123,88.8,3.83,3.89,11.71,PRL0591160,"T.K.WORTHINGTON, T.R.DINGER, W.J.GALLAGHER,",ANISOTROPIC NATURE OF HIGH-TEMPERATURE SUPERCONDUCTIVITY IN SINGLE-CRYSTAL Y(1)BA(2)CU(3)O(7-X),"PHYS.REV.LETT.,59(1987)1160",1987.0,3.83,Two,RE,2.323260914956931,,1.915
155,Y1.0Ba2.0Cu3.0O7.0,Y123,90.0,3.8169999999999997,3.883,11.633,SSC0631149,"E.WALKER, J.-L.JORDA, K.YVON, M.FRANCOIS, P.FISHER,",STRUCTURE OF THE HIGH-TEMPERATURE SUPERCONDUCTOR BA(2)Y(1)CU(3)O(7) BY X-RAY AND NEUTRON POWDER DIFFRACTION,"SOLID STATE COMMUN.,63(1987)1149",1987.0,3.8169999999999997,Two,RE,2.2505907073400877,,1.9084999999999999
180,Y1.0Ba2.0Cu3.0O7.0,Y123,91.6,3.824,3.887,11.657,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0,3.824,Two,RE,2.2755686337929486,,1.912
183,Y1.0Ba2.0Cu2.75Ni0.25O7.0,Y123,63.9,3.819,3.886,11.657,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0,3.819,Two,RE,2.271621159033785,,1.9095
184,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,3.8510000000000004,3.8510000000000004,11.672,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.8510000000000004,Two,RE,2.3090421611112077,,1.9255000000000002
185,Y1.0Ba2.0Cu2.95Al0.05O7.0,Y123,88.0,3.835,3.884,11.687999999999999,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.835,Two,RE,2.309377883075232,,1.9175
186,Y1.0Ba2.0Cu2.9Al0.1O7.0,Y123,75.0,3.844,3.895,11.657,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.844,Two,RE,2.2913585328296087,,1.922
187,La1.85Sr0.15Cu1.0O4.0,T,39.3,3.7769999999999997,,13.225999999999999,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0,3.7769999999999997,One,RE,2.410606118723836,,1.8884999999999998
188,La1.85Sr0.15Cu0.975Ni0.025O4.0,T,22.6,3.775,,13.222000000000001,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0,3.775,One,RE,2.4100692435304665,,1.8875
193,Y1.0Ba2.0Cu2.89Al0.11O7.0,Y123,82.0,3.847,3.8510000000000004,11.659,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.847,Two,RE,2.2953479728342767,,1.9235
194,Y1.0Ba2.0Cu2.88Al0.12O7.0,Y123,51.0,3.855,3.859,11.684000000000001,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.855,Two,RE,2.321925871813555,,1.9275
195,Y1.0Ba2.0Cu2.87Al0.13O7.0,Y123,45.0,3.843,3.859,11.667,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.843,Two,RE,2.298673813623621,,1.9215
196,Y1.0Ba2.0Cu2.865Al0.135O7.0,Y123,45.0,3.8560000000000003,3.86,11.674000000000001,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.8560000000000003,Two,RE,2.3146105910195427,,1.9280000000000002
197,Y1.0Ba2.0Cu2.82Al0.18O7.0,Y123,20.0,3.8539999999999996,3.8560000000000003,11.668,PRB0368365,"B. Batlogg, D.W. Murphy, J.V. Waszczak, L.F. Schneemeyer, L.W. Rupp, N.P. Singh, R.L. Opila, T. Siegrist,",Aluminum substitution in Ba2YCu3O7,"Phys.Rev.B.,36(1987)8365",1987.0,3.8539999999999996,Two,RE,2.3081687356683673,,1.9269999999999998
208,Eu1.0Ba2.0Cu3.0O7.1,RE123,94.9,3.845,3.9010000000000002,11.704,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.845,Two,RE,2.3419693648969586,,1.9225
209,Gd1.0Ba2.0Cu3.0O7.08,RE123,93.8,3.84,3.8989999999999996,11.703,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.84,Two,RE,2.3509530884238825,,1.92
210,Dy1.0Ba2.0Cu3.0O6.82,RE123,92.7,3.8280000000000003,3.889,11.668,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.8280000000000003,Two,RE,2.3449199344198033,,1.9140000000000001
211,Ho1.0Ba2.0Cu3.0O6.71,RE123,92.9,3.822,3.888,11.67,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.822,Two,RE,2.358409025029408,,1.911
222,Er1.0Ba2.0Cu3.0O6.82,RE123,92.4,3.815,3.885,11.659,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.815,Two,RE,2.3628603708352167,,1.9075
223,Tm1.0Ba2.0Cu3.0O6.65,RE123,92.5,3.81,3.8819999999999997,11.655999999999999,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.81,Two,RE,2.3701512053763283,,1.905
224,Yb1.0Ba2.0Cu3.0O6.71,RE123,87.0,3.799,3.873,11.65,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.799,Two,RE,2.386698908062525,,1.8995
226,Y1.0Ba2.0Cu3.0O6.72,Y123,93.4,3.824,3.887,11.657,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.824,Two,RE,2.2755686337929486,,1.912
228,Nd1.0Ba2.0Cu3.0O7.16,RE123,95.3,3.855,3.9139999999999997,11.735999999999999,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.855,Two,RE,2.3493952526302557,,1.9275
229,Sm1.0Ba2.0Cu3.0O7.11,RE123,93.5,3.855,3.8989999999999996,11.720999999999998,PRB0360226,"E.M. Vogel, G.W. Hull, J.M. Tarascon, L.H. Greene, W.R. McKnnon,",Oxygen and rare-earth doping of the 90-K superconducting perovskite YBa2Cu3O7-x,"Phys.Rev.B,36(1987)226",1987.0,3.855,Two,RE,2.3366985852366824,,1.9275
233,Y1.0Ba2.01Cu2.81Ni0.19O6.7,Y123,65.0,3.819,3.888,11.661,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.819,Two,RE,2.274863069332122,,1.9095
234,Y1.0Ba2.02Cu2.18Zn0.82O7.0,Y123,30.0,3.8289999999999997,3.887,11.67,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.8289999999999997,Two,RE,2.290052317021713,,1.9144999999999999
235,Y1.0Ba1.99Cu2.847Ag0.153O6.7,Y123,86.0,3.827,3.8930000000000002,11.683,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.827,Two,RE,2.299009535587645,,1.9135
236,Y1.0Ba2.0Cu2.902Pt0.098O6.4,Y123,81.0,3.82,3.886,11.675,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.82,Two,RE,2.28699925032814,,1.91
237,Y1.0Ba2.01Cu2.7Co0.3O6.8,Y123,36.0,3.8710000000000004,,11.664000000000001,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.8710000000000004,Two,RE,2.3183482395511934,,1.9355000000000002
239,Y1.01Ba2.01Cu2.906Ni0.094O6.7,Y123,71.0,3.819,3.886,11.662,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.819,Two,RE,2.2756735469067078,,1.9095
240,Y1.0Ba2.0Cu2.697Mn0.303O6.9,Y123,63.0,3.8280000000000003,3.889,11.673,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.8280000000000003,Two,RE,2.2916942547936348,,1.9140000000000001
241,Y1.0Ba2.0Cu2.844Fe0.156O7.0,Y123,57.0,3.863,,11.665,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.863,Two,RE,2.3128427575111115,,1.9315
243,Y1.0Ba2.0Cu3.0O6.9,Y123,88.0,3.823,3.888,11.665,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.823,Two,RE,2.281262959437793,,1.9115
245,Y0.99Ba1.99Cu2.847Li0.153O6.4,Y123,62.0,3.826,3.889,11.667,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.826,Two,RE,2.285252399442461,,1.913
246,Y1.01Ba2.03Cu2.8080000000000003Li0.192O6.6,Y123,33.0,3.8289999999999997,3.884,11.68,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.8289999999999997,Two,RE,2.2981570927675588,,1.9144999999999999
272,La1.85Sr0.15Cu1.0O4.0,T,34.0,3.7760000000000002,,13.22,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0,3.7760000000000002,One,RE,2.4093327879166817,,1.8880000000000001
273,La1.85Sr0.15Cu0.995Ni0.005O4.0,T,30.5,3.7760000000000002,,13.205,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0,3.7760000000000002,One,RE,2.40556443837742,,1.8880000000000001
274,La1.85Sr0.15Cu0.99Ni0.01O4.0,T,30.5,3.7769999999999997,,13.22,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0,3.7769999999999997,One,RE,2.409098778908132,,1.8884999999999998
275,La1.85Sr0.15Cu0.98Ni0.02O4.0,T,23.0,3.785,,13.225,PRB0375132,"D.JEROME, H.J.SCHULZ, J.M.BASSAT, PH.ODIER, S.S.P.PARKIN, W.KANG,",EFFECTS OF NI-TO-CU SUBSTITUTION ON THE PROPERTIES OF THE HIGH-TC SUPERCONDUCTOR LA(1.85)SR(0.15)CU(1)O(4-Y),"PHYS.REV.B,37(1988)5132",1988.0,3.785,One,RE,2.4084828233528213,,1.8925
293,La1.85Sr0.15Cu0.925Zn0.025O4.0,T,15.0,3.7769999999999997,,13.220999999999998,PRB0368393,"E.J. McNiff, Jr, G.W. Hull, J.M. Tarascon, K.A. Delin, L.H. Greene, P. Barboux, S. Foner, T.P. Orlando, W.R. Mckinnon,",3d-metal doping of the high-temperature superconducting perovskites La-Sr-Cu-O and Y-Ba-Cu-O,"Phys.Rev.B,36(1987)8393",1987.0,3.7769999999999997,One,RE,2.409350002210749,,1.8884999999999998
296,Y1.0Ba2.0Cu2.841Co0.159O6.8,Y123,54.0,3.862,,11.664000000000001,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.862,Two,RE,2.311242784984696,,1.931
297,Y1.0Ba2.01Cu2.806Cr0.194O7.3,Y123,62.0,3.8310000000000004,3.8939999999999997,11.686,SSC0650585,"C.PAULSEN, J.L.THOLENCE, P.STROBEL,",SUPERCONDUCTING PROPERTIES OF SUBSTITUTED Y(1)BA(2)CU(3(1-X))M(3X)O(7-Z),"SOLID STATE COMMUN.,65(1988)585",1988.0,3.8310000000000004,Two,RE,2.304598948118734,,1.9155000000000002
299,Y1.0Ba2.0Cu2.98Fe0.02O6.93,Y123,91.8,3.819,3.884,11.667,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.819,Two,RE,2.2797259347796306,,1.9095
300,Y1.0Ba2.0Cu2.95Fe0.05O6.92,Y123,91.8,3.83,3.878,11.665999999999999,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.83,Two,RE,2.2875999016752075,,1.915
301,Y1.0Ba2.0Cu2.9Fe0.1O6.92,Y123,76.0,3.86,,11.683,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.86,Two,RE,2.325062868998133,,1.93
302,Y1.0Ba2.0Cu2.8Fe0.2O6.93,Y123,49.0,3.864,,11.684000000000001,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.864,Two,RE,2.3290313263800506,,1.932
304,Y1.0Ba2.0Cu2.6Fe0.4O7.0,Y123,31.0,3.8710000000000004,,11.674000000000001,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.8710000000000004,Two,RE,2.3264530152970373,,1.9355000000000002
307,Y1.0Ba2.0Cu2.95Al0.05O6.93,Y123,91.0,3.835,3.883,11.682,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.835,Two,RE,2.3045150176277254,,1.9175
308,Y1.0Ba2.0Cu2.9Al0.1O6.93,Y123,92.0,3.86,3.866,11.675,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.86,Two,RE,2.3185790484014586,,1.93
309,Y1.0Ba2.0Cu2.8Al0.2O6.91,Y123,85.0,3.862,,11.673,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.862,Two,RE,2.318537083155956,,1.931
310,Y1.0Ba2.0Cu2.7Al0.3O6.99,Y123,73.0,3.863,,11.672,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.863,Two,RE,2.318516100533204,,1.9315
311,Y1.0Ba2.0Cu2.6Al0.4O7.0,Y123,42.0,3.863,,11.671,PRB0377458,"G.W.HULL, J.M.TARASCON, L.H.GREENE, M.EIBSCHUTZ, P.BARBOUX, P.F.MICELI, S.A.SUNSHINE,",STRUCTURAL AND PHYSICAL PROPERTIES OF THE METAL (M) SUBSTITUTED Y(1)BA(2)CU(3-X)M(X)O(7-Y) PEROVSKITE,"PHYS.REV.B,37(1988)7458",1988.0,3.863,Two,RE,2.317705622958618,,1.9315
